Company Name,Model,price,km,Owner,Car Age,fuel,location,Model_rank,fuel_rank
Maruti,Suzuki,615000,56208,1,5,Petrol,Chennai,1,5
Maruti,Suzuki,990000,54000,1,2,Diesel,Ahmedabad,1,6
Maruti,Suzuki,675000,55000,1,5,Diesel,Delhi,1,6
Maruti,Suzuki,775000,52000,1,4,CNG,Delhi,1,4
Maruti,Suzuki,885000,34630,1,3,Diesel,Vadodara,1,6
Maruti,Suzuki,975000,23000,1,2,Petrol,Delhi,1,5
Maruti,Suzuki,275000,77000,1,11,Petrol,Mumbai,1,5
Maruti,Suzuki,441111,20000,1,3,CNG,Mumbai,1,4
Maruti,Suzuki,530138,55114,1,8,Diesel,Bangalore,1,6
Maruti,Suzuki,635000,52000,1,5,Petrol,Delhi,1,5
Maruti,Suzuki,260000,67000,1,10,Petrol,Mumbai,1,5
Maruti,Suzuki,255000,55141,1,10,CNG,Mumbai,1,4
Maruti,Suzuki,265000,68000,1,9,CNG,Noida,1,4
Maruti,Suzuki,900000,75217,1,4,Diesel,Hyderabad,1,6
Maruti,Suzuki,120000,25000,3,13,Petrol,Mumbai,1,5
Maruti,Suzuki,850000,8000,1,2,Petrol,Mumbai,1,5
Maruti,Suzuki,825000,41666,1,5,Diesel,Hyderabad,1,6
Maruti,Suzuki,625000,46151,1,3,Petrol,Jaipur,1,5
Maruti,Suzuki,320000,38000,1,3,Petrol,Faridabad,1,5
Maruti,Suzuki,630000,16095,1,4,Petrol,Delhi,1,5
Maruti,Suzuki,650000,33208,1,4,Petrol,Pune,1,5
Maruti,Suzuki,625000,9000,1,3,Petrol,Mumbai,1,5
Maruti,Suzuki,1350000,20000,1,2,Diesel,Tiruchirappalli,1,6
Maruti,Suzuki,510000,47980,1,6,Petrol,Kollam,1,5
Maruti,Suzuki,650000,67374,2,6,Diesel,Mumbai,1,6
Maruti,Suzuki,666000,50000,1,4,Diesel,Mumbai,1,6
Maruti,Suzuki,865000,10000,1,2,Diesel,Delhi,1,6
Maruti,Suzuki,755000,34500,1,3,Petrol,Hyderabad,1,5
Maruti,Suzuki,1200000,26500,1,3,Diesel,Hyderabad,1,6
Maruti,Suzuki,440000,80000,1,10,Diesel,Hyderabad,1,6
Maruti,Suzuki,225000,88000,2,14,LPG,Coimbatore,1,2
Maruti,Suzuki,225000,83000,1,15,Petrol,Hyderabad,1,5
Maruti,Suzuki,475000,61017,1,5,Petrol,Thane,1,5
Maruti,Suzuki,645000,39000,1,3,Petrol,Pune,1,5
Maruti,Suzuki,675000,30000,1,3,Petrol,Hyderabad,1,5
Maruti,Suzuki,470000,51000,2,8,Petrol,Bangalore,1,5
Maruti,Suzuki,1351000,41552,1,2,Diesel,Thane,1,6
Maruti,Suzuki,975000,26000,1,3,Diesel,Mumbai,1,6
Maruti,Suzuki,410000,58608,1,7,Petrol,Delhi,1,5
Maruti,Suzuki,550000,41000,2,8,Petrol,Ahmedabad,1,5
Maruti,Suzuki,625000,30000,1,5,Petrol,Hyderabad,1,5
Maruti,Suzuki,740000,16894,1,2,Petrol,Bangalore,1,5
Maruti,Suzuki,520000,38367,1,4,Petrol,Bhopal,1,5
Maruti,Suzuki,950000,40255,1,3,Diesel,Jaipur,1,6
Maruti,Suzuki,615000,80000,1,4,Diesel,Chennai,1,6
Maruti,Suzuki,365000,62000,1,5,Petrol,Delhi,1,5
Maruti,Suzuki,675000,32000,1,3,Diesel,Hyderabad,1,6
Maruti,Suzuki,680000,28000,1,3,Diesel,Kolkata,1,6
Maruti,Suzuki,781000,15000,1,4,Petrol,Mumbai,1,5
Maruti,Suzuki,715000,71350,1,6,Diesel,Mumbai,1,6
Maruti,Suzuki,750000,18445,1,3,Diesel,Hyderabad,1,6
Maruti,Suzuki,450000,55000,2,7,Diesel,Delhi,1,6
Maruti,Suzuki,299000,106000,1,14,Diesel,Hyderabad,1,6
Maruti,Suzuki,645000,29000,1,5,Petrol,Mumbai,1,5
Maruti,Suzuki,425000,23000,1,3,Petrol,Jaipur,1,5
Maruti,Suzuki,390000,46123,1,6,CNG,Thane,1,4
Maruti,Suzuki,1060000,20000,1,2,Diesel,Pune,1,6
Maruti,Suzuki,356000,35633,1,8,Petrol,Chennai,1,5
Maruti,Suzuki,410000,114000,1,6,Diesel,Chennai,1,6
Maruti,Suzuki,750000,46886,1,5,Diesel,Bhopal,1,6
Maruti,Suzuki,755000,10000,1,2,Petrol,Delhi,1,5
Maruti,Suzuki,365000,66848,1,8,Petrol,Thane,1,5
Maruti,Suzuki,185000,65235,1,15,Petrol,Thane,1,5
Maruti,Suzuki,455000,17488,1,3,CNG,Gurgaon,1,4
Maruti,Suzuki,475000,39800,1,4,Petrol,Bhopal,1,5
Maruti,Suzuki,711000,92175,1,8,Diesel,Nashik,1,6
Maruti,Suzuki,450000,88000,1,8,Diesel,Chennai,1,6
Maruti,Suzuki,299999,75121,2,10,Diesel,Mumbai,1,6
Maruti,Suzuki,350000,35511,1,4,Petrol,Ghaziabad,1,5
Maruti,Suzuki,415000,50000,1,4,CNG,Mumbai,1,4
Maruti,Suzuki,790000,34000,1,3,Diesel,Ahmedabad,1,6
Maruti,Suzuki,580000,43000,1,4,Petrol,Kolkata,1,5
Maruti,Suzuki,565000,57262,1,5,Diesel,Bhopal,1,6
Maruti,Suzuki,520000,14251,1,3,Petrol,Hyderabad,1,5
Maruti,Suzuki,1050000,11700,1,1,Petrol,Ahmedabad,1,5
Maruti,Suzuki,300000,61996,1,8,Petrol,Lucknow,1,5
Maruti,Suzuki,299000,9000,1,8,Petrol,Kolkata,1,5
Maruti,Suzuki,908000,27995,1,3,Diesel,Thane,1,6
Maruti,Suzuki,335000,46500,1,10,Petrol,Mumbai,1,5
Maruti,Suzuki,1045000,4300,1,2,Petrol,Mumbai,1,5
Maruti,Suzuki,275000,62000,1,8,CNG,Delhi,1,4
Maruti,Suzuki,725000,10485,1,1,Petrol,Bangalore,1,5
Maruti,Suzuki,245000,62624,2,15,Petrol,Hyderabad,1,5
Maruti,Suzuki,755000,4338,1,3,Petrol,Mumbai,1,5
Maruti,Suzuki,425000,43430,1,7,Petrol,Coimbatore,1,5
Maruti,Suzuki,430000,72000,1,8,Petrol,Hyderabad,1,5
Maruti,Suzuki,237600,25458,1,9,Petrol,Hyderabad,1,5
Maruti,Suzuki,365000,29000,1,5,Petrol,Delhi,1,5
Maruti,Suzuki,465000,62351,1,4,Petrol,Lucknow,1,5
Maruti,Suzuki,875000,65073,1,3,Diesel,Ahmedabad,1,6
Maruti,Suzuki,650000,19330,1,6,Diesel,Thane,1,6
Maruti,Suzuki,790111,24000,1,3,Petrol,Mumbai,1,5
Maruti,Suzuki,550000,45000,1,4,Petrol,Chennai,1,5
Maruti,Suzuki,370000,43828,1,6,Petrol,Hyderabad,1,5
Maruti,Suzuki,418000,59838,1,3,CNG,Noida,1,4
Maruti,Suzuki,575000,19000,1,4,Petrol,Delhi,1,5
Maruti,Suzuki,590000,24500,2,3,Petrol,Delhi,1,5
Maruti,Suzuki,435000,14800,1,5,Petrol,Mumbai,1,5
Maruti,Suzuki,180000,27583,1,13,Petrol,Pune,1,5
Maruti,Suzuki,365000,70000,1,11,Petrol,Hyderabad,1,5
Maruti,Suzuki,345000,60000,1,4,Petrol,Delhi,1,5
Maruti,Suzuki,449000,16500,1,5,Petrol,Mumbai,1,5
Maruti,Suzuki,495000,18123,1,4,Petrol,Thane,1,5
Maruti,Suzuki,135000,50795,2,14,Petrol,Mumbai,1,5
Maruti,Suzuki,685000,70000,1,6,Diesel,Mumbai,1,6
Maruti,Suzuki,580000,76800,2,7,Petrol,Aurangabad,1,5
Maruti,Suzuki,475000,22169,1,5,Petrol,Bangalore,1,5
Maruti,Suzuki,250000,109615,1,7,Petrol,Aurangabad,1,5
Maruti,Suzuki,715000,71548,1,6,Diesel,Nashik,1,6
Maruti,Suzuki,625000,52000,1,6,Petrol,Mumbai,1,5
Maruti,Suzuki,475000,33000,1,4,CNG,Mumbai,1,4
Maruti,Suzuki,775000,23000,1,5,Diesel,Mumbai,1,6
Maruti,Suzuki,770000,55896,1,4,Diesel,Mumbai,1,6
Maruti,Suzuki,775000,80000,1,6,Diesel,Nashik,1,6
Maruti,Suzuki,1015000,22500,1,2,Petrol,Mumbai,1,5
Maruti,Suzuki,965000,31000,1,2,Diesel,Pune,1,6
Maruti,Suzuki,645000,61648,1,7,Petrol,Bangalore,1,5
Maruti,Suzuki,825000,37000,1,4,Petrol,Pune,1,5
Maruti,Suzuki,330000,46000,2,9,Petrol,Mumbai,1,5
Maruti,Suzuki,899000,43168,1,3,Diesel,Navi Mumbai,1,6
Maruti,Suzuki,850000,77309,1,3,Diesel,Ahmedabad,1,6
Maruti,Suzuki,735000,42000,2,5,Diesel,Mumbai,1,6
Maruti,Suzuki,1125000,13085,1,2,Petrol,Bangalore,1,5
Maruti,Suzuki,145000,61066,1,14,Petrol,Mumbai,1,5
Maruti,Suzuki,275000,67400,1,11,Petrol,Mumbai,1,5
Maruti,Suzuki,464400,52173,1,6,Diesel,Hyderabad,1,6
Maruti,Suzuki,585000,24000,1,3,Petrol,Mumbai,1,5
Maruti,Suzuki,625000,7680,1,1,Petrol,Hyderabad,1,5
Maruti,Suzuki,585000,43000,2,9,Petrol,Chennai,1,5
Maruti,Suzuki,350000,86000,1,8,Diesel,Delhi,1,6
Maruti,Suzuki,775000,18000,1,3,Petrol,Delhi,1,5
Maruti,Suzuki,850000,38000,1,3,Diesel,Chennai,1,6
Maruti,Suzuki,525000,45000,2,6,Diesel,Delhi,1,6
Maruti,Suzuki,775000,21575,1,2,Petrol,Mumbai,1,5
Maruti,Suzuki,6750000,60000,1,6,Diesel,Ahmedabad,1,6
Maruti,Suzuki,375000,32000,1,6,Petrol,Pune,1,5
Maruti,Suzuki,800000,18000,1,2,Petrol,Delhi,1,5
Maruti,Suzuki,790000,29900,1,5,Diesel,Chennai,1,6
Maruti,Suzuki,650000,21000,1,5,Petrol,Mumbai,1,5
Maruti,Suzuki,765000,73904,1,5,Diesel,Mumbai,1,6
Maruti,Suzuki,440000,74005,1,8,Petrol,Chennai,1,5
Maruti,Suzuki,565000,25000,1,5,Diesel,Kolkata,1,6
Maruti,Suzuki,700000,60000,1,4,Petrol,Delhi,1,5
Maruti,Suzuki,357000,19554,1,6,Petrol,Ahmedabad,1,5
Maruti,Suzuki,145000,145000,1,11,Petrol,Ranchi,1,5
Maruti,Suzuki,825000,66000,1,4,Diesel,Ahmedabad,1,6
Maruti,Suzuki,365000,59086,1,9,Petrol,Delhi,1,5
Maruti,Suzuki,415000,43261,1,6,Diesel,Ahmedabad,1,6
Maruti,Suzuki,525000,11000,1,3,Petrol,Chennai,1,5
Maruti,Suzuki,650000,58900,1,4,Diesel,Ahmedabad,1,6
Maruti,Suzuki,225000,23000,1,8,Petrol,Thane,1,5
Maruti,Suzuki,675000,37647,1,5,Petrol,Thane,1,5
Maruti,Suzuki,610000,34428,1,4,Petrol,Nashik,1,5
Maruti,Suzuki,525000,36000,2,3,Petrol,Mumbai,1,5
Maruti,Suzuki,240000,91000,1,13,Petrol,Navi Mumbai,1,5
Maruti,Suzuki,275000,75257,1,8,CNG,Noida,1,4
Maruti,Suzuki,265000,57413,1,11,Petrol,Mumbai,1,5
Maruti,Suzuki,1050000,22000,1,2,Diesel,Mumbai,1,6
Maruti,Suzuki,635000,96000,1,8,Diesel,Pune,1,6
Maruti,Suzuki,410000,37000,1,8,Petrol,Mumbai,1,5
Maruti,Suzuki,399000,57056,1,6,Petrol,Chennai,1,5
Maruti,Suzuki,340000,55000,2,7,Petrol,Jaipur,1,5
Maruti,Suzuki,720000,45303,2,5,Petrol,Bangalore,1,5
Maruti,Suzuki,765000,65000,1,5,Diesel,Mumbai,1,6
Maruti,Suzuki,799000,61000,1,4,Diesel,Chennai,1,6
Maruti,Suzuki,1095000,4000,1,1,Diesel,Delhi,1,6
Audi,A3,3300000,9000,1,6,Petrol,Delhi,48,5
Land,Rover,3900000,38500,1,3,Diesel,Delhi,3,6
Toyota,Yaris,925000,17867,1,2,Petrol,Delhi,148,5
Volkswagen,Polo,445000,33994,1,7,Petrol,Noida,14,5
Bentley,Arnage,4800000,65000,1,12,Petrol,Delhi,110,5
Renault,Captur,865000,9500,1,4,Petrol,Delhi,175,5
Maruti,Suzuki,725000,19000,1,2,Petrol,Noida,1,5
Maruti,Suzuki,625000,61220,1,4,Petrol,Ghaziabad,1,5
Renault,Kwid,255000,48000,1,5,Petrol,Delhi,77,5
Tata,Nexon,700000,8500,1,3,Petrol,Delhi,42,5
Toyota,Land,14500000,27000,1,4,Diesel,Delhi,26,6
BMW,M2,7700000,2246,1,2,Petrol,Pune,116,5
Ford,EcoSport,990000,9000,1,1,Petrol,Delhi,43,5
Maruti,Suzuki,225000,58000,1,10,CNG,Delhi,1,4
Hyundai,i10,495000,18700,1,4,Petrol,Delhi,58,5
Audi,A6,1100000,70000,2,10,Diesel,Delhi,24,6
Mercedes-Benz,E-Class,2175000,41449,1,6,Diesel,Gurgaon,5,6
BMW,5,2390000,27000,2,6,Diesel,Delhi,8,6
Audi,R8,8200000,23000,2,8,Petrol,Faridabad,111,5
Mercedes-Benz,M-Class,2825000,44000,1,6,Diesel,Delhi,61,6
Tata,Nexon,750000,10000,1,2,Petrol,Delhi,42,5
Jeep,Compass,2100000,4000,1,2,Petrol,Delhi,37,5
Porsche,911,18500000,10000,1,1,Petrol,Faridabad,36,5
Tata,Nexon,750000,10332,1,2,Petrol,Delhi,42,5
Ford,Aspire,480000,43000,2,6,Diesel,Delhi,145,6
Mercedes-Benz,GLE,13000000,9000,1,1,Petrol,Faridabad,7,5
BMW,5,3900000,39000,1,3,Petrol,Delhi,8,5
BMW,X5,8375000,12000,1,2,Diesel,Delhi,25,6
BMW,7,7575000,27000,1,3,Diesel,Delhi,23,6
Mercedes-Benz,C-Class,2400000,39000,2,6,Diesel,Delhi,10,6
BMW,X1,3375000,23500,1,2,Diesel,Delhi,17,6
Renault,Duster,650000,61926,1,5,Diesel,Noida,68,6
Mercedes-Benz,GLE,4100000,39000,2,5,Diesel,Delhi,7,6
Volkswagen,Polo,650000,45000,1,5,Diesel,Delhi,14,6
Mercedes-Benz,CLA,2100000,24000,1,5,Diesel,Delhi,39,6
BMW,5,4490000,4000,1,2,Diesel,Delhi,8,6
Mercedes-Benz,S-Class,6600000,25000,1,5,Petrol,Delhi,13,5
BMW,3,3100000,41600,2,4,Diesel,Delhi,6,6
Mahindra,Thar,850000,32000,1,3,Diesel,Delhi,105,6
Bentley,Arnage,4000000,65000,1,12,Petrol,Delhi,110,5
MG,Hector,1825000,11000,1,1,Hybrid,Noida,44,3
BMW,X1,2800000,45000,1,3,Diesel,Delhi,17,6
Renault,Kwid,270000,68154,1,5,Petrol,Ghaziabad,77,5
Jaguar,XF,2350000,52500,1,6,Diesel,Delhi,47,6
Renault,Kwid,285000,30356,1,5,Petrol,Gurgaon,77,5
Land,Rover,3300000,28000,1,4,Diesel,Delhi,3,6
Maruti,Suzuki,575000,8400,1,2,Petrol,Delhi,1,5
Renault,Kwid,275000,59028,1,5,Petrol,Noida,77,5
Audi,A4,990000,70000,1,11,Petrol,Delhi,38,5
Porsche,Cayenne,7500000,25000,1,4,Petrol,Delhi,27,5
Honda,Jazz,465000,42000,1,6,Petrol,Gurgaon,51,5
Audi,A4,1999000,38000,1,6,Petrol,Noida,38,5
Mercedes-Benz,GLE,5000000,56000,1,3,Petrol,Delhi,7,5
Toyota,Innova,1590000,75000,1,5,Petrol,Delhi,2,5
Hyundai,Creta,1150000,27000,1,4,Petrol,Delhi,11,5
BMW,Z4,7900000,13290,1,3,Petrol,Pune,93,5
Volvo,XC60,2400000,60000,1,6,Diesel,Delhi,101,6
Mercedes-Benz,E-Class,2450000,25000,1,6,Diesel,Delhi,5,6
Mahindra,XUV500,1150000,25000,2,5,Diesel,Delhi,18,6
Maruti,Suzuki,649000,62000,1,4,Petrol,Delhi,1,5
Lamborghini,Gallardo,7600000,11500,2,14,Petrol,Faridabad,117,5
Volkswagen,Polo,265000,57000,1,10,Petrol,Delhi,14,5
BMW,X4,5500000,19500,2,2,Diesel,Delhi,70,6
Land,Rover,4400000,10000,1,4,Diesel,Delhi,3,6
Mercedes-Benz,E-Class,1400000,61200,1,11,Petrol,Pune,5,5
Land,Rover,9900000,43600,2,6,Petrol,Pune,3,5
Maruti,Suzuki,265000,46982,2,9,Petrol,Ghaziabad,1,5
BMW,X5,3700000,96000,1,4,Diesel,Pune,25,6
Toyota,Corolla,890000,37000,1,7,Petrol,Delhi,45,5
Maruti,Suzuki,975000,25000,1,2,Diesel,Faridabad,1,6
Hyundai,Santro,215000,52000,1,10,Petrol,Delhi,128,5
Maruti,Suzuki,775000,45000,1,4,Petrol,Delhi,1,5
Jeep,Compass,1450000,12000,1,3,Diesel,Delhi,37,6
Porsche,718,7750000,4000,1,4,Petrol,Faridabad,35,5
Porsche,911,11800000,18000,2,4,Petrol,Faridabad,36,5
Toyota,Innova,2050000,35000,1,3,Diesel,Delhi,2,6
Porsche,718,7700000,11000,1,4,Petrol,Faridabad,35,5
Porsche,718,6800000,26000,1,4,Petrol,Faridabad,35,5
BMW,3,3700000,23016,1,3,Petrol,Pune,6,5
Audi,Q3,2450000,35000,1,4,Diesel,Delhi,28,6
Mercedes-Benz,GLA,2200000,12000,1,3,Diesel,Delhi,20,6
Volkswagen,Polo,450000,65000,1,7,Diesel,Delhi,14,6
Porsche,718,7500000,3000,1,4,Petrol,Faridabad,35,5
Porsche,718,7350000,11000,1,4,Petrol,Faridabad,35,5
Lamborghini,Huracan,21500000,16000,3,7,Petrol,Faridabad,59,5
BMW,5,1250000,40000,1,10,Diesel,Delhi,8,6
BMW,5,4800000,18000,1,3,Diesel,Delhi,8,6
Mercedes-Benz,E-Class,5750000,9000,1,3,Diesel,Delhi,5,6
Mercedes-Benz,GLE,6300000,67500,1,5,Petrol,Delhi,7,5
Bentley,Continental,13500000,15500,2,9,Petrol,Delhi,31,5
Audi,A3,3400000,29500,2,5,Petrol,Delhi,48,5
BMW,Z4,3500000,29500,2,8,Petrol,Delhi,93,5
Audi,Q7,4650000,53500,1,5,Diesel,Delhi,41,6
Audi,Q7,5500000,47500,1,3,Diesel,Delhi,41,6
Lexus,NX,5400000,43500,1,3,Petrol,Delhi,132,5
BMW,X7,11200000,15500,1,1,Diesel,Delhi,95,6
Maserati,Ghibli,5700000,19500,1,5,Diesel,Delhi,129,6
BMW,5,4200000,12500,1,3,Diesel,Delhi,8,6
Mercedes-Benz,C-Class,5900000,16000,1,3,Petrol,Pune,10,5
Maruti,Suzuki,750000,44000,1,3,CNG,Delhi,1,4
Maruti,Suzuki,600000,23238,1,3,Petrol,Gurgaon,1,5
Nissan,Sunny,650000,50212,1,3,Petrol,Delhi,156,5
Kia,Carnival,3500000,12000,1,1,Diesel,Pune,74,6
BMW,X3,1225000,65000,1,9,Diesel,Delhi,21,6
BMW,5,1080000,73000,1,10,Diesel,Delhi,8,6
Toyota,Innova,1390000,60000,2,5,Diesel,Delhi,2,6
Land,Rover,7700000,32000,1,4,Petrol,Delhi,3,5
Toyota,Yaris,925000,16500,1,2,Petrol,Delhi,148,5
Volkswagen,GTI,911000,9000,1,2,Petrol,Delhi,173,5
Mahindra,Thar,1921000,2000,1,0,Petrol,Delhi,105,5
Land,Rover,7975000,35000,1,4,Diesel,Delhi,3,6
Mercedes-Benz,E-Class,5800000,11000,1,2,Petrol,Delhi,5,5
BMW,X6,13200000,5003,1,2,Petrol,Pune,81,5
Toyota,Fortuner,2715000,62000,1,4,Petrol,Delhi,4,5
Toyota,Innova,1990000,2700,1,0,Diesel,Delhi,2,6
Audi,Q3,1475000,59000,2,7,Diesel,Delhi,28,6
BMW,X5,3350000,22000,1,7,Diesel,Delhi,25,6
Land,Rover,5800000,11000,1,1,Diesel,Delhi,3,6
Maruti,Suzuki,495000,16000,1,2,Petrol,Noida,1,5
Mercedes-Benz,C-Coupe,6500000,4000,1,2,Petrol,Delhi,123,5
Mercedes-Benz,E-Class,4850000,13000,1,3,Petrol,Delhi,5,5
Audi,A4,1400000,65000,1,7,Diesel,Delhi,38,6
Toyota,Corolla,1850000,22000,1,2,Petrol,Delhi,45,5
BMW,X4,5500000,17000,2,2,Petrol,Delhi,70,5
Toyota,Innova,2150000,14700,1,2,Diesel,Delhi,2,6
Mercedes-Benz,M-Class,2595000,45000,1,6,Diesel,Delhi,61,6
Hyundai,Grand,550000,8200,1,3,Petrol,Delhi,22,5
Nissan,Terrano,595000,54000,1,5,Petrol,Faridabad,124,5
Audi,A4,3225000,7000,1,2,Petrol,Delhi,38,5
Maruti,Suzuki,475000,22000,1,4,Petrol,Faridabad,1,5
Maruti,Suzuki,385000,59000,1,8,Diesel,Delhi,1,6
Renault,Triber,665000,4000,1,1,Petrol,Delhi,149,5
Mini,Cooper,1850000,25000,1,7,Diesel,Delhi,63,6
Honda,WR-V,875000,25000,1,2,Petrol,Delhi,76,5
BMW,3,2350000,49000,1,6,Diesel,Delhi,6,6
Mercedes-Benz,GLA,2250000,13881,1,4,Diesel,Gurgaon,20,6
Audi,A3,1775000,46000,1,6,Diesel,Delhi,48,6
Skoda,Superb,2150000,45000,1,3,Petrol,Delhi,65,5
Audi,A6,2600000,18000,1,3,Diesel,Delhi,24,6
BMW,5,5100000,9100,1,3,Diesel,Delhi,8,6
Mercedes-Benz,E-Class,6500000,7000,1,1,Petrol,Delhi,5,5
BMW,3,1690000,65000,2,6,Diesel,Gurgaon,6,6
Mahindra,Thar,1725000,100,1,0,Diesel,Delhi,105,6
Toyota,Corolla,1450000,40000,1,4,Petrol,Delhi,45,5
Mercedes-Benz,E-Class,3100000,21000,1,4,Diesel,Delhi,5,6
Renault,Duster,325000,95000,2,8,Diesel,Delhi,68,6
Ford,Endeavour,3850000,3000,1,1,Diesel,Delhi,16,6
Ford,Endeavour,2700000,40313,1,5,Diesel,Gurgaon,16,6
Mahindra,XUV500,525000,50000,2,9,Diesel,Delhi,18,6
Audi,Q3,2950000,20000,1,2,Diesel,Delhi,28,6
Ford,Endeavour,3900000,3000,1,0,Diesel,Delhi,16,6
Maruti,Suzuki,750000,22000,1,3,Diesel,Delhi,1,6
Mahindra,Thar,590000,49000,1,7,Diesel,Delhi,105,6
Maruti,Suzuki,195000,75667,2,10,CNG,Ghaziabad,1,4
Audi,Q3,2000000,35000,1,6,Diesel,Delhi,28,6
Skoda,Superb,1750000,65100,1,5,Diesel,Delhi,65,6
BMW,X1,2750000,46383,1,3,Petrol,Gurgaon,17,5
Jeep,Compass,1730000,17000,1,3,Petrol,Delhi,37,5
Volvo,S60,1450000,51000,2,7,Diesel,Delhi,104,6
Audi,A4,1190000,57000,1,8,Diesel,Delhi,38,6
Toyota,Innova,1650000,28000,1,4,Diesel,Delhi,2,6
Audi,A5,3650000,36000,1,3,Diesel,Gurgaon,69,6
Ford,Endeavour,3000000,35000,1,3,Diesel,Delhi,16,6
Audi,Q5,2680000,50000,1,5,Diesel,Delhi,32,6
Porsche,Macan,5600000,40500,2,3,Petrol,Delhi,50,5
Audi,A3,2680000,12000,1,3,Petrol,Delhi,48,5
Audi,A6,2390000,68000,1,5,Diesel,Delhi,24,6
BMW,5,3990000,11000,1,3,Diesel,Delhi,8,6
Maruti,Suzuki,675000,20000,1,3,Petrol,Delhi,1,5
Aston,Martin,7500000,15500,3,11,Petrol,Delhi,84,5
Toyota,Corolla,1300000,25000,1,3,Diesel,Delhi,45,6
Mercedes-Benz,GLC,4300000,40000,1,3,Diesel,Delhi,12,6
Hyundai,Verna,485000,52000,1,8,Petrol,Delhi,29,5
Audi,A5,4175000,29000,1,2,Diesel,Delhi,69,6
Volkswagen,Polo,435000,67000,2,7,Petrol,Delhi,14,5
Tata,Nexon,820000,19107,1,3,Petrol,Navi Mumbai,42,5
Tata,Nexon,895000,50010,1,3,Petrol,Bangalore,42,5
Tata,Tiago,475000,29642,1,3,Petrol,Jaipur,87,5
Tata,Nexon,975000,20934,1,3,Petrol,Delhi,42,5
Tata,Indigo,265000,18330,1,12,Diesel,Coimbatore,166,6
Tata,Hexa,1390000,31000,1,3,Diesel,Mumbai,52,6
Tata,Tiago,575000,22476,1,3,Petrol,Bangalore,87,5
Tata,Nexon,810000,58000,1,2,Diesel,Raipur,42,6
Tata,Tigor,585000,31390,1,3,Diesel,Hyderabad,158,6
Tata,Manza,200000,72000,1,11,Diesel,Pune,184,6
Tata,Harrier,1590000,21800,2,2,Diesel,Jaipur,66,6
Tata,Harrier,1675000,20553,1,2,Diesel,Nashik,66,6
Tata,Nexon,775000,26000,1,3,Diesel,Coimbatore,42,6
Tata,Safari,400000,123140,1,9,Diesel,Aurangabad,120,6
Tata,Nano,175000,19700,1,6,Petrol,Jaipur,164,5
Tata,Indigo,135000,57436,1,10,Diesel,Kolkata,166,6
Tata,Hexa,1525000,45000,1,3,Diesel,Mumbai,52,6
Tata,Nexon,1075000,25994,1,2,Petrol,Bangalore,42,5
Tata,Nano,190000,32750,1,6,Petrol,Hyderabad,164,5
Tata,Tiago,495000,35013,1,4,Diesel,Thane,87,6
Tata,Hexa,1350000,49762,1,3,Diesel,Nashik,52,6
Tata,Harrier,1650000,15300,1,2,Diesel,Pune,66,6
Tata,Nano,135000,11000,1,6,Petrol,Ghaziabad,164,5
Tata,Nexon,950000,61234,1,3,Diesel,Thane,42,6
Tata,Tiago,485000,18000,1,3,Petrol,Delhi,87,5
Tata,Safari,360000,79275,1,8,Diesel,Bhopal,120,6
Tata,Indica,110000,83000,2,11,Petrol,Pune,159,5
Tata,Zest,395000,34425,1,5,Petrol,Mumbai,147,5
Tata,Nexon,915000,62354,1,3,Diesel,Thane,42,6
Tata,Bolt,430000,92930,1,5,Diesel,Aurangabad,176,6
Tata,Safari,270000,86000,2,8,Diesel,Mumbai,120,6
Tata,Indica,225000,42000,1,8,Diesel,Ahmedabad,159,6
Tata,Hexa,1345000,36000,1,3,Diesel,Mumbai,52,6
Tata,Indica,190000,55000,1,12,Diesel,Mumbai,159,6
Tata,Hexa,1150000,51000,1,4,Diesel,Pune,52,6
Tata,Zest,420000,49000,1,5,Petrol,Chennai,147,5
Tata,Nano,225000,39000,1,5,Petrol,Mumbai,164,5
Tata,Manza,170000,116586,2,11,Diesel,Nagpur,184,6
Tata,Tiago,545000,6000,1,1,Petrol,Kolkata,87,5
Tata,Tigor,410000,25992,1,4,Petrol,Gurgaon,158,5
Tata,Hexa,1450000,27100,1,4,Diesel,Hyderabad,52,6
Tata,Indica,290000,80000,1,8,Diesel,Pune,159,6
Tata,Nexon,885000,43000,1,4,Diesel,Hyderabad,42,6
Tata,Tiago,465000,32288,1,3,Petrol,Noida,87,5
Tata,Tigor,499000,48135,1,3,Petrol,Hyderabad,158,5
Tata,Aria,420000,148402,1,7,Diesel,Hyderabad,168,6
Tata,Harrier,1680000,21000,1,2,Diesel,Pune,66,6
Tata,Nano,99000,22458,2,8,Petrol,Mumbai,164,5
Tata,Bolt,425000,59727,1,3,Diesel,Jaipur,176,6
Tata,Nano,82000,65000,1,10,Petrol,Bhopal,164,5
Tata,Indica,83000,77000,1,15,Diesel,Mumbai,159,6
Tata,Nexon,1080000,5000,1,1,Petrol,Mumbai,42,5
Tata,Harrier,1600000,24000,1,2,Diesel,Chennai,66,6
Tata,Tiago,485000,46968,1,2,Petrol,Noida,87,5
Tata,Nexon,625000,24841,1,3,Petrol,Noida,42,5
Tata,Altroz,810000,4500,1,1,Petrol,Mumbai,146,5
Tata,Tiago,495000,2600,1,3,Petrol,Mumbai,87,5
Tata,Harrier,1750000,23000,1,2,Diesel,Mumbai,66,6
Tata,Hexa,1595000,9438,1,3,Diesel,Mumbai,52,6
